,project_id,constituency,district,state,sanctioned_amount,released_amount,expenditure,project_status,sanctioned_duration_days,project_start_date,expected_completion_date,actual_completion_date,implementing_agency,project_category,progress_percent,data_source,source_file
1628,KA09229,Mysuru Constituency,Mysuru,Karnataka,2000000,2000000.0,920000.0,STALLED,730,2024-08-29,2026-08-29,,Zilla Parishad,irrigation,84.6,synthetic,sample_projects_synthetic.csv
1629,KA09409,Bengaluru Urban Constituency,Bengaluru Urban,Karnataka,500000,500000.0,462760.08,stalled,365,2024-08-22,2025-08-22,,Zilla Parishad,sanitation,38.7,synthetic,sample_projects_synthetic.csv
1630,WE10314,Kolkata Constituency,Kolkata,West Bengal,300000,,168000.0,SANCTIONED,545,2024-09-15,14-03-2026,,Rural Dev Dept,sanitation,,synthetic,sample_projects_synthetic.csv
1631,BI09022,Patna Constituency, Patna,Bihar,200000,0.0,0.0,recommended,180,2024-06-19,2024-12-16,,Zilla Parishad,electricity,,synthetic,sample_projects_synthetic.csv
1632,RA10387,Jodhpur Constituency,Jodhpur,Rajasthan,750000,375000.0,367278.64,sanctioned,730,31-01-2023,30-01-2025,,Zilla Parishad,irrigation,,synthetic,sample_projects_synthetic.csv
1633,KA09444,Belagavi Constituency,Belagavi,Karnataka,200000,200000.0,157946.47,sanctioned,545,2023-01-04,02-07-2024,,Jal Nigam,community hall,,synthetic,sample_projects_synthetic.csv
1634,MA10722,Nagpur Constituency,Nagpur,Maharashtra,750000,750000.0,399182.48,completed,365,04-08-2024,2025-08-04,08-07-2025,Zilla Parishad,electricity,100.0,synthetic,sample_projects_synthetic.csv
1635,WE09367,Howrah Constituency,Howrah,West Bengal,300000,300000.0,265297.96,SANCTIONED,270,03-02-2023,2023-10-31,,PWD,sanitation,,synthetic,sample_projects_synthetic.csv
1636,TA10114,Madurai Constituency,Madurai,Tamil Nadu,200000,200000.0,144000.0,completed,545,02-10-2023,2025-03-30,2025-03-21,Jal Nigam,sanitation,100.0,synthetic,sample_projects_synthetic.csv
1637,KE09209,Ernakulam Constituency,Ernakulam,Kerala,1000000,1000000.0,480916.9,completed,180,2024-06-15,12-12-2024,21-02-2025,Jal Nigam,school,100.0,synthetic,sample_projects_synthetic.csv
1638,TA10517,Coimbatore Constituency,,Tamil Nadu,750000,0.0,0.0,RECOMMENDED,270,2024-11-13,2025-08-10,,Rural Dev Dept,community hall,,synthetic,sample_projects_synthetic.csv
1639,AN10457,Krishna Constituency,Krishna,Andhra Pradesh,1500000,,714000.0,stalled,545,2024-08-06,2026-02-02,,Rural Dev Dept,irrigation,44.0,synthetic,sample_projects_synthetic.csv
1640,UT09728,Varanasi Constituency,Varanasi,Uttar Pradesh,300000,300000.0,230552.99, completed ,180,2024-10-06,04-04-2025,2025-03-05,PWD,road,100.0,synthetic,sample_projects_synthetic.csv
1641,UT10501,Varanasi Constituency,,Uttar Pradesh,1500000,1500000.0,634363.82,ongoing,545,2023-11-05,2025-05-03,,PWD,drinking water,16.8,synthetic,sample_projects_synthetic.csv
1642,UT09758,Kanpur Nagar Constituency, Kanpur Nagar,Uttar Pradesh,300000,0.0,0.0,recommended,270,2023-06-15,2024-03-11,,Zilla Parishad,sanitation,,synthetic,sample_projects_synthetic.csv
1643,AN09300,Krishna Constituency,Krishna,Andhra Pradesh,750000,375000.0,342834.51,sanctioned,270,2023-09-10,2024-06-06,,Jal Nigam,road,,synthetic,sample_projects_synthetic.csv
1644,RA09055,Jaipur Constituency,Jaipur,Rajasthan,2000000,1000000.0,883504.12,stalled,545,2023-05-06,2024-11-01,,PWD,drinking water,59.9,synthetic,sample_projects_synthetic.csv
1645,TA09139,Coimbatore Constituency,Coimbatore,Tamil Nadu,750000,750000.0,533643.66,completed,180,2024-11-20,2025-05-19,02-12-2025,Jal Nigam,electricity,100.0,synthetic,sample_projects_synthetic.csv
1646,TA09097,Chennai Constituency, Chennai,Tamil Nadu,200000,200000.0,168636.32,STALLED,365,2024-07-26,2025-07-26,,PWD,road,10.0,synthetic,sample_projects_synthetic.csv
1647,AN10419,Krishna Constituency,Krishna,Andhra Pradesh,2000000,1000000.0,773313.75, ongoing ,365,24-07-2024,2025-07-24,,Jal Nigam,sanitation,21.5,synthetic,sample_projects_synthetic.csv
1648,UT09526,Lucknow Constituency,Lucknow,Uttar Pradesh,200000,200000.0,112000.0,stalled,180,2024-04-18,2024-10-15,,Rural Dev Dept,irrigation,93.0,synthetic,sample_projects_synthetic.csv
1649,KA10500,Belagavi Constituency,Belagavi,Karnataka,750000,750000.0,699610.84,COMPLETED,730,2023-08-22,2025-08-21,2025-12-02,Jal Nigam,drinking water,100.0,synthetic,sample_projects_synthetic.csv
1650,UT09700,Lucknow Constituency,Lucknow,Uttar Pradesh,1500000,1500000.0,1171608.17,ongoing,270,2024-07-06,02-04-2025,,Zilla Parishad,irrigation,26.9,synthetic,sample_projects_synthetic.csv
1651,TA09092,Madurai Constituency,Madurai,Tamil Nadu,500000,500000.0,260000.0,completed,545,2024-03-18,2025-09-14,05-10-2025,Rural Dev Dept,irrigation,100.0,synthetic,sample_projects_synthetic.csv
1652,UT10345,Lucknow Constituency,Lucknow,Uttar Pradesh,500000,500000.0,345000.0, stalled ,90,2024-10-26,2025-01-24,,Zilla Parishad,sanitation,77.3,synthetic,sample_projects_synthetic.csv
1653,AN09669,Guntur Constituency,Guntur,Andhra Pradesh,500000,500000.0,324297.12,completed,365,11-02-2023,11-02-2024,2024-03-09,Jal Nigam,sanitation,100.0,synthetic,sample_projects_synthetic.csv
1654,WE09942,Kolkata Constituency,Kolkata,West Bengal,300000,150000.0,126941.89,completed,270,2023-03-30,2023-12-25,2024-01-02,Zilla Parishad,road,100.0,synthetic,sample_projects_synthetic.csv
1655,KA09617,Belagavi Constituency,Belagavi,Karnataka,500000,250000.0,233420.43,SANCTIONED,365,14-09-2023,2024-09-13,,Zilla Parishad,drinking water,,synthetic,sample_projects_synthetic.csv
1656,KA09717,Mysuru Constituency, Mysuru,Karnataka,750000,375000.0,256060.04,completed,180,2023-05-11,2023-11-07,2023-10-09,Rural Dev Dept,drinking water,100.0,synthetic,sample_projects_synthetic.csv
1657,WE10355,Kolkata Constituency,Kolkata,West Bengal,1500000,1500000.0,1034052.02,COMPLETED,180,30-06-2024,27-12-2024,2024-12-29,PWD,irrigation,100.0,synthetic,sample_projects_synthetic.csv
1658,MA09866,Pune Constituency,Pune,Maharashtra,2000000,0.0,0.0,recommended,180,2024-01-02,2024-06-30,,Jal Nigam,irrigation,,synthetic,sample_projects_synthetic.csv
1659,KA09710,Bengaluru Urban Constituency,Bengaluru Urban,Karnataka,1000000,1000000.0,543506.32,completed,90,13-10-2024,11-01-2025,2025-01-31,Zilla Parishad,irrigation,100.0,synthetic,sample_projects_synthetic.csv
1660,KA09743,Belagavi Constituency,Belagavi,Karnataka,1000000,1000000.0,871120.5,ONGOING,730,2024-05-24,2026-05-24,,PWD,electricity,18.0,synthetic,sample_projects_synthetic.csv
1661,KE10278,Ernakulam Constituency,Ernakulam,Kerala,1500000,,598500.0,sanctioned,730,2024-06-29,29-06-2026,,PWD,road,,synthetic,sample_projects_synthetic.csv
1662,KE10766,Ernakulam Constituency,Ernakulam,Kerala,500000,0.0,0.0,recommended,270,08-04-2023,2024-01-03,,Rural Dev Dept,irrigation,,synthetic,sample_projects_synthetic.csv
1663,KA09446,Mysuru Constituency,Mysuru,Karnataka,750000,750000.0,501473.23,stalled,365,2024-08-03,2025-08-03,,Rural Dev Dept,drinking water,75.8,synthetic,sample_projects_synthetic.csv
1664,UT09036,Kanpur Nagar Constituency,Kanpur Nagar,Uttar Pradesh,1500000,750000.0,397500.0,ongoing,365,2023-06-27,2024-06-26,,Rural Dev Dept,road,31.4,synthetic,sample_projects_synthetic.csv
1665,TA10513,Madurai Constituency,,Tamil Nadu,1500000,1500000.0,1050000.0,SANCTIONED,180,2024-03-15,2024-09-11,,Zilla Parishad,electricity,,synthetic,sample_projects_synthetic.csv
1666,KA09118,Mysuru Constituency,Mysuru,Karnataka,1000000,,604319.12,sanctioned,730,2023-02-22,2025-02-21,,Rural Dev Dept,irrigation,,synthetic,sample_projects_synthetic.csv
1667,WE09648,Howrah Constituency, Howrah,West Bengal,750000,750000.0,367500.0, completed ,270,2024-04-06,2025-01-01,2025-01-04,Jal Nigam,drinking water,100.0,synthetic,sample_projects_synthetic.csv
1668,WE09998,Howrah Constituency,Howrah,West Bengal,500000,500000.0,415490.06,STALLED,180,2023-06-16,13-12-2023,,Zilla Parishad,drinking water,12.8,synthetic,sample_projects_synthetic.csv
1669,AN09675,Visakhapatnam Constituency,Visakhapatnam,Andhra Pradesh,1000000,1000000.0,494870.05,ONGOING,90,2024-10-21,2025-01-19,,Jal Nigam,electricity,56.5,synthetic,sample_projects_synthetic.csv
1670,UT10400,Varanasi Constituency,Varanasi,Uttar Pradesh,500000,500000.0,349357.31,SANCTIONED,90,2024-04-12,2024-07-11,,Rural Dev Dept,school,,synthetic,sample_projects_synthetic.csv
1671,UT09600,Kanpur Nagar Constituency,Kanpur Nagar,Uttar Pradesh,300000,0.0,0.0,recommended,180,2023-12-15,2024-06-12,,Zilla Parishad,sanitation,,synthetic,sample_projects_synthetic.csv
1672,BI09393,Patna Constituency,Patna,Bihar,500000,250000.0,108921.2,stalled,365,2023-06-29,2024-06-28,,Jal Nigam,sanitation,35.3,synthetic,sample_projects_synthetic.csv
1673,MA10235,Nagpur Constituency,Nagpur,Maharashtra,2000000,1000000.0,866739.94,SANCTIONED,90,08-01-2024,07-04-2024,,Rural Dev Dept,school,,synthetic,sample_projects_synthetic.csv
1674,TA10561,Chennai Constituency,Chennai,Tamil Nadu,750000,750000.0,508759.06,sanctioned,365,27-08-2023,2024-08-26,,Jal Nigam,road,,synthetic,sample_projects_synthetic.csv
1675,MA09974,Nagpur Constituency,Nagpur,Maharashtra,750000,750000.0,576328.54, stalled ,90,2023-10-22,20-01-2024,,Rural Dev Dept,road,90.0,synthetic,sample_projects_synthetic.csv
1676,MA09027,Nagpur Constituency,Nagpur,Maharashtra,1500000,750000.0,546026.04,completed,730,2023-06-26,2025-06-25,2025-06-16,Rural Dev Dept,community hall,100.0,synthetic,sample_projects_synthetic.csv
1677,BI10352,Muzaffarpur Constituency,Muzaffarpur,Bihar,750000,0.0,0.0,recommended,365,2023-03-13,2024-03-12,,PWD,electricity,,synthetic,sample_projects_synthetic.csv
1678,WE09729,Howrah Constituency,Howrah,West Bengal,750000,0.0,0.0,RECOMMENDED,730,2023-06-07,2025-06-06,,PWD,school,,synthetic,sample_projects_synthetic.csv
1679,AN10162,Visakhapatnam Constituency,Visakhapatnam,Andhra Pradesh,1500000,1500000.0,1282204.49, sanctioned ,365,2023-04-10,2024-04-09,,Jal Nigam,electricity,,synthetic,sample_projects_synthetic.csv
1680,MA10683,Nagpur Constituency,Nagpur,Maharashtra,1000000,1000000.0,500000.0,stalled,90,06-03-2023,2023-06-04,,Zilla Parishad,sanitation,59.4,synthetic,sample_projects_synthetic.csv
1681,TA10245,Chennai Constituency,Chennai,Tamil Nadu,2000000,2000000.0,1525591.89,ongoing,90,2024-05-26,2024-08-24,,Rural Dev Dept,community hall,40.2,synthetic,sample_projects_synthetic.csv
1682,BI09933,Muzaffarpur Constituency,Muzaffarpur,Bihar,200000,0.0,0.0,recommended,90,2023-09-19,2023-12-18,,Rural Dev Dept,sanitation,,synthetic,sample_projects_synthetic.csv
1683,BI10671,Patna Constituency,Patna,Bihar,500000,500000.0,419960.42,stalled,90,2023-09-28,2023-12-27,,Zilla Parishad,electricity,77.6,synthetic,sample_projects_synthetic.csv
1684,UT09807,Kanpur Nagar Constituency,Kanpur Nagar,Uttar Pradesh,750000,750000.0,357752.63,STALLED,730,2023-12-03,02-12-2025,,Zilla Parishad,electricity,33.5,synthetic,sample_projects_synthetic.csv
1685,MA09677,Nagpur Constituency,Nagpur,Maharashtra,1000000,500000.0,316582.21,ongoing,270,2024-02-26,2024-11-22,,PWD,road,94.7,synthetic,sample_projects_synthetic.csv
1686,AN09270,Guntur Constituency,Guntur,Andhra Pradesh,300000,0.0,0.0,recommended,545,2023-12-28,2025-06-25,,Jal Nigam,community hall,,synthetic,sample_projects_synthetic.csv
1687,BI10391,Muzaffarpur Constituency,Muzaffarpur,Bihar,300000,,126328.16, stalled ,180,27-06-2024,2024-12-24,,PWD,drinking water,69.3,synthetic,sample_projects_synthetic.csv
1688,KA09636,Bengaluru Urban Constituency,Bengaluru Urban,Karnataka,1500000,1500000.0,882712.22,ongoing,180,2023-07-13,2024-01-09,,PWD,electricity,34.9,synthetic,sample_projects_synthetic.csv
1689,TA09066,Chennai Constituency,Chennai,Tamil Nadu,300000,300000.0,230955.42,stalled,730,2024-07-03,03-07-2026,,Rural Dev Dept,road,35.7,synthetic,sample_projects_synthetic.csv
1690,BI10589,Muzaffarpur Constituency,Muzaffarpur,Bihar,1000000,0.0,0.0,recommended,545,2024-01-18,2025-07-16,,Rural Dev Dept,irrigation,,synthetic,sample_projects_synthetic.csv
1691,KA10755,Belagavi Constituency,Belagavi,Karnataka,1000000,0.0,0.0,recommended,90,2023-02-19,2023-05-20,,Jal Nigam,community hall,,synthetic,sample_projects_synthetic.csv
1692,BI10516,Muzaffarpur Constituency,,Bihar,300000,150000.0,133500.0,completed,180,19-01-2023,2023-07-18,2023-09-10,Rural Dev Dept,road,100.0,synthetic,sample_projects_synthetic.csv
1693,BI10769,Gaya Constituency, Gaya,Bihar,1500000,1500000.0,1417200.55,stalled,90,18-10-2023,2024-01-16,,PWD,electricity,70.1,synthetic,sample_projects_synthetic.csv
1694,TA10765,Chennai Constituency,Chennai,Tamil Nadu,2000000,1000000.0,680000.0,ONGOING,730,2023-01-24,23-01-2025,,Zilla Parishad,sanitation,75.4,synthetic,sample_projects_synthetic.csv
1695,UT09161,Varanasi Constituency,Varanasi,Uttar Pradesh,750000,750000.0,637500.0,ongoing,180,2024-04-10,07-10-2024,,Jal Nigam,school,26.3,synthetic,sample_projects_synthetic.csv
1696,KE09544,Ernakulam Constituency,Ernakulam,Kerala,1500000,1500000.0,1345502.76,sanctioned,180,2023-04-16,13-10-2023,,Rural Dev Dept,school,,synthetic,sample_projects_synthetic.csv
1697,KE09295,Ernakulam Constituency,Ernakulam,Kerala,300000,150000.0,82314.06,ongoing,90,22-03-2024,20-06-2024,,Rural Dev Dept,drinking water,12.3,synthetic,sample_projects_synthetic.csv
1698,AN09914,Krishna Constituency,Krishna,Andhra Pradesh,500000,500000.0,478164.2,sanctioned,90,2023-09-17,2023-12-16,,Zilla Parishad,community hall,,synthetic,sample_projects_synthetic.csv
1699,UT09111,Lucknow Constituency,Lucknow,Uttar Pradesh,2000000,2000000.0,1931850.06, completed ,270,2023-02-04,2023-11-01,2023-10-18,PWD,irrigation,100.0,synthetic,sample_projects_synthetic.csv
1700,UT10642,Kanpur Nagar Constituency,Kanpur Nagar,Uttar Pradesh,2000000,2000000.0,944366.58,SANCTIONED,90,12-04-2023,2023-07-11,,PWD,sanitation,,synthetic,sample_projects_synthetic.csv
1701,UT09952,Varanasi Constituency,Varanasi,Uttar Pradesh,200000,200000.0,165761.07,stalled,545,03-03-2024,30-08-2025,,Rural Dev Dept,road,92.8,synthetic,sample_projects_synthetic.csv
1702,BI10252,Gaya Constituency,Gaya,Bihar,750000,0.0,0.0,recommended,365,19-11-2023,2024-11-18,,Zilla Parishad,school,,synthetic,sample_projects_synthetic.csv
1703,MA09160,Pune Constituency,Pune,Maharashtra,1000000,500000.0,366359.81,completed,270,2023-04-27,2024-01-22,2024-06-14,Zilla Parishad,electricity,100.0,synthetic,sample_projects_synthetic.csv
1704,AN10496,Visakhapatnam Constituency,Visakhapatnam,Andhra Pradesh,2000000,2000000.0,869281.92,stalled,365,2024-10-16,16-10-2025,,Zilla Parishad,electricity,60.6,synthetic,sample_projects_synthetic.csv
1705,KE10009,Kozhikode Constituency,Kozhikode,Kerala,2000000,2000000.0,700000.0,stalled,90,2023-06-24,22-09-2023,,Rural Dev Dept,community hall,25.4,synthetic,sample_projects_synthetic.csv
1706,KE09033,Ernakulam Constituency,Ernakulam,Kerala,2000000,2000000.0,1064204.93,completed,270,2023-06-30,2024-03-26,15-04-2024,Zilla Parishad,sanitation,100.0,synthetic,sample_projects_synthetic.csv
1707,MA09032,Nagpur Constituency,Nagpur,Maharashtra,300000,300000.0,132426.27,ongoing,365,22-08-2024,2025-08-22,,Rural Dev Dept,school,92.9,synthetic,sample_projects_synthetic.csv
1708,RA10514,Jaipur Constituency,,Rajasthan,1500000,0.0,0.0,recommended,270,2024-04-27,2025-01-22,,Jal Nigam,road,,synthetic,sample_projects_synthetic.csv
1709,KA10682,Mysuru Constituency,Mysuru,Karnataka,1000000,0.0,0.0,RECOMMENDED,180,2024-09-28,2025-03-27,,PWD,road,,synthetic,sample_projects_synthetic.csv
1710,UT09891,Kanpur Nagar Constituency,Kanpur Nagar,Uttar Pradesh,750000,750000.0,696941.7,stalled,180,01-01-2023,2023-06-30,,Zilla Parishad,road,23.4,synthetic,sample_projects_synthetic.csv
1711,KA10708,Bengaluru Urban Constituency,Bengaluru Urban,Karnataka,750000,375000.0,231203.01,ongoing,180,25-07-2024,2025-01-21,,PWD,sanitation,52.8,synthetic,sample_projects_synthetic.csv
1712,UT10485,Kanpur Nagar Constituency,Kanpur Nagar,Uttar Pradesh,300000,300000.0,158596.38,completed,730,12-12-2023,2025-12-11,19-01-2026,Zilla Parishad,drinking water,100.0,synthetic,sample_projects_synthetic.csv
1713,KA09550,Mysuru Constituency,Mysuru,Karnataka,2000000,2000000.0,836389.74,sanctioned,180,2024-07-12,2025-01-08,,Rural Dev Dept,community hall,,synthetic,sample_projects_synthetic.csv
1714,KE09038,Kozhikode Constituency,Kozhikode,Kerala,300000,150000.0,79746.39,stalled,90,2023-06-09,2023-09-07,,Zilla Parishad,road,49.4,synthetic,sample_projects_synthetic.csv
1715,RA09506,Jaipur Constituency,Jaipur,Rajasthan,300000,0.0,0.0,recommended,730,2023-03-09,2025-03-08,,Jal Nigam,sanitation,,synthetic,sample_projects_synthetic.csv
1716,UT09331,Kanpur Nagar Constituency,Kanpur Nagar,Uttar Pradesh,300000,300000.0,171000.0,COMPLETED,365,2023-01-08,2024-01-08,06-03-2024,Zilla Parishad,school,100.0,synthetic,sample_projects_synthetic.csv
1717,UT10699,Lucknow Constituency,Lucknow,Uttar Pradesh,500000,500000.0,370000.0,SANCTIONED,90,2024-01-04,2024-04-03,,Rural Dev Dept,road,,synthetic,sample_projects_synthetic.csv
1718,MA09154,Pune Constituency,Pune,Maharashtra,2000000,0.0,0.0,recommended,90,2024-01-05,2024-04-04,,Zilla Parishad,road,,synthetic,sample_projects_synthetic.csv
1719,RA10570,Jaipur Constituency,Jaipur,Rajasthan,1000000,500000.0,435302.32, completed ,270,2024-08-07,2025-05-04,2025-07-06,Zilla Parishad,sanitation,100.0,synthetic,sample_projects_synthetic.csv
1720,KE10173,Ernakulam Constituency,Ernakulam,Kerala,500000,500000.0,242219.52, completed ,365,10-02-2023,2024-02-10,2024-05-13,Jal Nigam,irrigation,100.0,synthetic,sample_projects_synthetic.csv
1721,BI10769,Gaya Constituency, Gaya,Bihar,1500000,1500000.0,1305000.0,stalled,90,18-10-2023,2024-01-16,,PWD,electricity,70.1,synthetic,sample_projects_synthetic.csv
1722,UT10112,Kanpur Nagar Constituency,Kanpur Nagar,Uttar Pradesh,1000000,0.0,0.0, recommended ,545,06-09-2023,2025-03-04,,Jal Nigam,road,,synthetic,sample_projects_synthetic.csv
1723,KA10760,Belagavi Constituency,Belagavi,Karnataka,750000,750000.0,495000.0,completed,545,2024-02-23,2025-08-21,25-08-2025,Jal Nigam,sanitation,100.0,synthetic,sample_projects_synthetic.csv
1724,BI10741,Muzaffarpur Constituency,Muzaffarpur,Bihar,200000,200000.0,83749.44,ongoing,270,07-04-2023,02-01-2024,,PWD,electricity,89.4,synthetic,sample_projects_synthetic.csv
1725,AN09028,Krishna Constituency,Krishna,Andhra Pradesh,750000,750000.0,528942.66,COMPLETED,545,21-10-2024,19-04-2026,2026-09-05,Zilla Parishad,drinking water,100.0,synthetic,sample_projects_synthetic.csv
1726,BI10763,Patna Constituency,Patna,Bihar,300000,150000.0,145407.54, completed ,90,2023-07-31,2023-10-29,2023-11-18,Rural Dev Dept,school,100.0,synthetic,sample_projects_synthetic.csv
1727,BI09653,Muzaffarpur Constituency,Muzaffarpur,Bihar,750000,375000.0,308802.21,stalled,730,2023-10-20,2025-10-19,,Rural Dev Dept,school,78.6,synthetic,sample_projects_synthetic.csv
1728,AN09507,Visakhapatnam Constituency,Visakhapatnam,Andhra Pradesh,1500000,1500000.0,1243695.94,sanctioned,270,22-03-2024,2024-12-17,,PWD,electricity,,synthetic,sample_projects_synthetic.csv
1729,BI09435,Gaya Constituency,Gaya,Bihar,1500000,1500000.0,1031881.96,stalled,365,2024-05-31,31-05-2025,,Jal Nigam,drinking water,41.5,synthetic,sample_projects_synthetic.csv
1730,MA10073,Nagpur Constituency,Nagpur,Maharashtra,2000000,1000000.0,473757.99,ongoing,730,2024-03-04,2026-03-04,,PWD,irrigation,14.6,synthetic,sample_projects_synthetic.csv
1731,AN10211,Guntur Constituency,Guntur,Andhra Pradesh,1000000,500000.0,424319.14,ongoing,180,07-09-2023,05-03-2024,,PWD,electricity,49.4,synthetic,sample_projects_synthetic.csv
1732,RA09272,Jodhpur Constituency,Jodhpur,Rajasthan,750000,375000.0,227395.81,stalled,270,2023-05-15,09-02-2024,,Zilla Parishad,sanitation,33.2,synthetic,sample_projects_synthetic.csv
1733,BI09959,Patna Constituency,Patna,Bihar,500000,,143949.75,stalled,270,09-10-2023,05-07-2024,,Zilla Parishad,irrigation,12.5,synthetic,sample_projects_synthetic.csv
1734,AN09091,Guntur Constituency,Guntur,Andhra Pradesh,200000,0.0,0.0,recommended,730,24-06-2024,2026-06-24,,Zilla Parishad,school,,synthetic,sample_projects_synthetic.csv
1735,BI09359,Patna Constituency,Patna,Bihar,200000,200000.0,181178.23,COMPLETED,545,2024-04-19,16-10-2025,2025-11-19,Zilla Parishad,electricity,100.0,synthetic,sample_projects_synthetic.csv
1736,KA09064,Mysuru Constituency,Mysuru,Karnataka,2000000,2000000.0,1326534.52,ongoing,90,2024-01-30,2024-04-29,,Zilla Parishad,road,47.7,synthetic,sample_projects_synthetic.csv
1737,BI10678,Gaya Constituency,Gaya,Bihar,200000,100000.0,97675.77,ongoing,365,09-03-2023,2024-03-08,,Jal Nigam,drinking water,82.8,synthetic,sample_projects_synthetic.csv
