project_id,project_title,description,mp_id,constituency_id,state_id,district_id,agency_id,category,sanctioned_amount,cost_estimate,released_amount,expenditure,project_status,sanction_date,start_date,expected_completion_date,actual_completion_date,progress_percentage,latitude,longitude,data_source
PRJ-2026-0972,Water & Sanitation Work 973,Construction and development of water & sanitation facilities.,486,485,9,485,485,Water & Sanitation,98828712.52000001,98828712.52000001,0.0,0.0,recommended,2024-04-18,,2025-04-18,,0.0,25.6465,80.0956,REAL_MPLADS
PRJ-2026-0973,Water & Sanitation Work 974,Construction and development of water & sanitation facilities.,487,486,14,486,486,Water & Sanitation,73149339.45,73149339.45,0.0,0.0,sanctioned,2024-02-19,2024-03-05,2025-02-18,,0.0,19.4358,79.721,REAL_MPLADS
PRJ-2026-0974,Infrastructure Work 975,Construction and development of infrastructure facilities.,487,486,14,486,486,Infrastructure,73850660.55,73850660.55,0.0,0.0,recommended,2024-03-16,,2025-03-16,,0.0,20.8709,77.6593,REAL_MPLADS
PRJ-2026-0975,Education Work 976,Construction and development of education facilities.,488,487,4,487,487,Education,46853466.62,46853466.62,0.0,0.0,recommended,2024-03-25,,2025-03-25,,0.0,19.3604,79.3734,REAL_MPLADS
PRJ-2026-0976,Education Work 977,Construction and development of education facilities.,488,487,4,487,487,Education,100146533.38,100146533.38,0.0,0.0,recommended,2024-04-23,,2025-04-23,,0.0,25.3031,75.7492,REAL_MPLADS
PRJ-2026-0977,Healthcare Work 978,Construction and development of healthcare facilities.,489,488,1,488,488,Healthcare,75566367.49,75566367.49,52896457.24299999,43491252.12,ongoing,2024-03-25,2024-04-15,2025-03-25,,82.58,27.3467,76.4784,REAL_MPLADS
PRJ-2026-0978,Healthcare Work 979,Construction and development of healthcare facilities.,489,488,1,488,488,Healthcare,71433632.51,71433632.51,50003542.757,7965564.36,stalled,2024-04-03,2024-04-15,2025-04-03,,15.93,24.5739,72.2512,REAL_MPLADS
PRJ-2026-0979,Infrastructure Work 980,Construction and development of infrastructure facilities.,490,489,3,489,489,Infrastructure,80701299.3,80701299.3,0.0,0.0,recommended,2024-02-02,,2025-02-01,,0.0,23.0375,76.735,REAL_MPLADS
PRJ-2026-0980,Roads & Pathways Work 981,Construction and development of roads & pathways facilities.,490,489,3,489,489,Roads & Pathways,66298700.7,66298700.7,46409090.49,20652045.27,stalled,2024-01-25,2024-02-16,2025-01-24,,44.5,20.2169,80.5662,REAL_MPLADS
PRJ-2026-0981,Roads & Pathways Work 982,Construction and development of roads & pathways facilities.,491,490,11,490,490,Roads & Pathways,59796686.17,59796686.17,0.0,0.0,recommended,2024-03-30,,2025-03-30,,0.0,21.9032,84.4802,REAL_MPLADS
PRJ-2026-0982,Roads & Pathways Work 983,Construction and development of roads & pathways facilities.,491,490,11,490,490,Roads & Pathways,105045235.83,105045235.83,105045235.83,99792974.04,ongoing,2024-03-06,2024-03-21,2025-03-06,,7.07,24.2206,76.4553,REAL_MPLADS
PRJ-2026-0983,Infrastructure Work 984,Construction and development of infrastructure facilities.,492,491,3,491,491,Infrastructure,80092597.46,80092597.46,80092597.46,80092597.46,completed,2024-04-06,2024-04-30,2025-04-06,2024-11-16,100.0,27.1709,78.2959,REAL_MPLADS
PRJ-2026-0984,Education Work 985,Construction and development of education facilities.,492,491,3,491,491,Education,66907402.54000001,66907402.54000001,0.0,0.0,recommended,2024-04-23,,2025-04-23,,0.0,18.6559,75.6698,REAL_MPLADS
PRJ-2026-0985,Healthcare Work 986,Construction and development of healthcare facilities.,493,492,15,492,492,Healthcare,65128217.72,65128217.72,0.0,0.0,sanctioned,2024-02-10,2024-03-07,2025-02-09,,0.0,22.6294,84.2425,REAL_MPLADS
PRJ-2026-0986,Infrastructure Work 987,Construction and development of infrastructure facilities.,493,492,15,492,492,Infrastructure,82204097.39000002,82204097.39000002,57542868.17300001,28771434.09,stalled,2024-04-04,2024-04-16,2025-04-04,,29.85,17.4588,74.2862,REAL_MPLADS
PRJ-2026-0987,Healthcare Work 988,Construction and development of healthcare facilities.,494,493,3,493,493,Healthcare,109745219.38,109745219.38,0.0,0.0,sanctioned,2024-04-19,2024-05-04,2025-04-19,,0.0,17.5422,73.3069,REAL_MPLADS
PRJ-2026-0988,Roads & Pathways Work 989,Construction and development of roads & pathways facilities.,494,493,3,493,493,Roads & Pathways,75466737.16,75466737.16,0.0,0.0,sanctioned,2024-02-14,2024-03-07,2025-02-13,,0.0,23.1656,81.8215,REAL_MPLADS
PRJ-2026-0989,Education Work 990,Construction and development of education facilities.,495,494,4,494,494,Education,98204496.92,98204496.92,0.0,0.0,sanctioned,2024-04-21,2024-05-08,2025-04-21,,0.0,20.6091,81.8227,REAL_MPLADS
PRJ-2026-0990,Water & Sanitation Work 991,Construction and development of water & sanitation facilities.,495,494,4,494,494,Water & Sanitation,48795503.08,48795503.08,0.0,0.0,sanctioned,2024-03-02,2024-03-24,2025-03-02,,0.0,21.1229,79.5857,REAL_MPLADS
PRJ-2026-0991,Healthcare Work 992,Construction and development of healthcare facilities.,496,495,14,495,495,Healthcare,79671889.66,79671889.66,0.0,0.0,recommended,2024-03-30,,2025-03-30,,0.0,27.7614,75.3773,REAL_MPLADS
PRJ-2026-0992,Water & Sanitation Work 993,Construction and development of water & sanitation facilities.,496,495,14,495,495,Water & Sanitation,111040534.45000002,111040534.45000002,0.0,0.0,sanctioned,2024-02-10,2024-02-25,2025-02-09,,0.0,20.1315,84.0307,REAL_MPLADS
PRJ-2026-0993,Healthcare Work 994,Construction and development of healthcare facilities.,497,496,17,496,496,Healthcare,69329606.47,69329606.47,0.0,0.0,recommended,2024-02-03,,2025-02-02,,0.0,26.0088,84.7933,REAL_MPLADS
PRJ-2026-0994,Healthcare Work 995,Construction and development of healthcare facilities.,497,496,17,496,496,Healthcare,102492350.64000002,102492350.64000002,71744645.448,39047401.6,ongoing,2024-01-31,2024-02-15,2025-01-30,,57.86,24.8169,75.9299,REAL_MPLADS
PRJ-2026-0995,Roads & Pathways Work 996,Construction and development of roads & pathways facilities.,498,497,13,497,497,Roads & Pathways,91960247.68,91960247.68,0.0,0.0,recommended,2024-02-17,,2025-02-16,,0.0,17.4183,77.732,REAL_MPLADS
PRJ-2026-0996,Healthcare Work 997,Construction and development of healthcare facilities.,498,497,13,497,497,Healthcare,55039752.31999999,55039752.31999999,0.0,0.0,sanctioned,2024-04-08,2024-04-21,2025-04-08,,0.0,25.0702,83.7698,REAL_MPLADS
PRJ-2026-0997,Infrastructure Work 998,Construction and development of infrastructure facilities.,499,498,21,498,498,Infrastructure,71813329.33,71813329.33,71813329.33,35906664.66,stalled,2024-02-10,2024-03-04,2025-02-09,,35.03,20.8661,79.0573,REAL_MPLADS
PRJ-2026-0998,Roads & Pathways Work 999,Construction and development of roads & pathways facilities.,499,498,21,498,498,Roads & Pathways,75186670.67,75186670.67,75186670.67,75186670.67,completed,2024-03-30,2024-04-13,2025-03-30,2024-10-30,100.0,27.6103,75.5645,REAL_MPLADS
PRJ-2026-0999,Healthcare Work 1000,Construction and development of healthcare facilities.,500,499,1,499,499,Healthcare,46099271.82,46099271.82,46099271.82,46099271.82,completed,2024-02-28,2024-03-21,2025-02-27,2024-10-07,100.0,17.3091,86.5367,REAL_MPLADS
PRJ-2026-1000,Healthcare Work 1001,Construction and development of healthcare facilities.,500,499,1,499,499,Healthcare,100900728.18,100900728.18,0.0,0.0,sanctioned,2024-03-19,2024-04-11,2025-03-19,,0.0,22.6364,72.7202,REAL_MPLADS
PRJ-2026-1001,Roads & Pathways Work 1002,Construction and development of roads & pathways facilities.,501,500,3,500,500,Roads & Pathways,87770994.58,87770994.58,0.0,0.0,sanctioned,2024-04-10,2024-04-27,2025-04-10,,0.0,17.4533,77.8929,REAL_MPLADS
PRJ-2026-1002,Water & Sanitation Work 1003,Construction and development of water & sanitation facilities.,501,500,3,500,500,Water & Sanitation,59229005.42,59229005.42,41460303.794,15385918.74,stalled,2024-03-08,2024-04-06,2025-03-08,,37.11,24.0348,87.1571,REAL_MPLADS
PRJ-2026-1003,Roads & Pathways Work 1004,Construction and development of roads & pathways facilities.,502,501,3,501,501,Roads & Pathways,73724005.86,73724005.86,73724005.86,73724005.86,completed,2024-01-26,2024-02-22,2025-01-25,2024-09-09,100.0,23.2551,85.2971,REAL_MPLADS
PRJ-2026-1004,Healthcare Work 1005,Construction and development of healthcare facilities.,502,501,3,501,501,Healthcare,81601708.14,81601708.14,0.0,0.0,sanctioned,2024-04-02,2024-04-30,2025-04-02,,0.0,27.1651,84.3623,REAL_MPLADS
PRJ-2026-1005,Water & Sanitation Work 1006,Construction and development of water & sanitation facilities.,503,502,6,502,502,Water & Sanitation,93044282.74,93044282.74,0.0,0.0,recommended,2024-03-02,,2025-03-02,,0.0,25.9964,80.7959,REAL_MPLADS
PRJ-2026-1006,Infrastructure Work 1007,Construction and development of infrastructure facilities.,503,502,6,502,502,Infrastructure,53955717.260000005,53955717.260000005,0.0,0.0,recommended,2024-04-12,,2025-04-12,,0.0,27.7257,77.1671,REAL_MPLADS
PRJ-2026-1007,Healthcare Work 1008,Construction and development of healthcare facilities.,504,503,18,503,503,Healthcare,78063752.76,78063752.76,0.0,0.0,sanctioned,2024-02-28,2024-03-14,2025-02-27,,0.0,27.536,77.0757,REAL_MPLADS
PRJ-2026-1008,Water & Sanitation Work 1009,Construction and development of water & sanitation facilities.,504,503,18,503,503,Water & Sanitation,75500204.35000001,75500204.35000001,52850143.045,18876830.8,ongoing,2024-01-15,2024-02-14,2025-01-14,,38.69,26.5827,74.5045,REAL_MPLADS
PRJ-2026-1009,Roads & Pathways Work 1010,Construction and development of roads & pathways facilities.,505,504,19,504,504,Roads & Pathways,98215485.57,98215485.57,68750839.89899999,21109725.77,ongoing,2024-02-10,2024-03-02,2025-02-09,,28.18,21.8475,76.1407,REAL_MPLADS
PRJ-2026-1010,Water & Sanitation Work 1011,Construction and development of water & sanitation facilities.,505,504,19,504,504,Water & Sanitation,48784514.43000001,48784514.43000001,34149160.101,17074580.05,stalled,2024-04-09,2024-04-28,2025-04-09,,20.41,21.608,83.0331,REAL_MPLADS
PRJ-2026-1011,Education Work 1012,Construction and development of education facilities.,506,505,5,505,505,Education,74860479.62,74860479.62,0.0,0.0,recommended,2024-01-28,,2025-01-27,,0.0,23.7084,76.0284,REAL_MPLADS
PRJ-2026-1012,Infrastructure Work 1013,Construction and development of infrastructure facilities.,506,505,5,505,505,Infrastructure,72139520.38,72139520.38,50497664.265999995,24103360.69,ongoing,2024-03-05,2024-03-17,2025-03-05,,52.15,20.6809,85.0529,REAL_MPLADS
PRJ-2026-1013,Education Work 1014,Construction and development of education facilities.,507,506,15,506,506,Education,46843210.43,46843210.43,46843210.43,46843210.43,completed,2024-04-01,2024-05-01,2025-04-01,2024-11-17,100.0,22.213,82.3775,REAL_MPLADS
PRJ-2026-1014,Infrastructure Work 1015,Construction and development of infrastructure facilities.,507,506,15,506,506,Infrastructure,100156789.57,100156789.57,70109752.69899999,25625747.44,ongoing,2024-02-06,2024-02-18,2025-02-05,,34.0,21.5295,79.1145,REAL_MPLADS
PRJ-2026-1015,Infrastructure Work 1016,Construction and development of infrastructure facilities.,508,507,11,507,507,Infrastructure,86956547.04,86956547.04,0.0,0.0,stalled,2024-03-10,2024-04-09,2025-03-10,,36.3,23.4872,80.9639,REAL_MPLADS
PRJ-2026-1016,Infrastructure Work 1017,Construction and development of infrastructure facilities.,508,507,11,507,507,Infrastructure,112461339.71999998,112461339.71999998,112461339.71999998,56230669.86,stalled,2024-01-29,2024-02-24,2025-01-28,,24.39,22.1839,84.2435,REAL_MPLADS
PRJ-2026-1017,Infrastructure Work 1018,Construction and development of infrastructure facilities.,509,508,5,508,508,Infrastructure,102266756.85,102266756.85,102266756.85,102266756.85,completed,2024-04-06,2024-04-20,2025-04-06,2024-11-06,100.0,27.786,77.5453,REAL_MPLADS
PRJ-2026-1018,Education Work 1019,Construction and development of education facilities.,509,508,5,508,508,Education,45931413.26000002,45931413.26000002,32151989.282000013,23895358.43,stalled,2024-01-30,2024-02-23,2025-01-29,,74.32,22.167,76.9015,REAL_MPLADS
PRJ-2026-1019,Infrastructure Work 1020,Construction and development of infrastructure facilities.,510,509,3,509,509,Infrastructure,53051450.32,53051450.32,53051450.32,53051450.32,completed,2024-03-24,2024-04-08,2025-03-24,2024-10-25,100.0,20.0103,83.4634,REAL_MPLADS
PRJ-2026-1020,Education Work 1021,Construction and development of education facilities.,510,509,3,509,509,Education,93948549.68,93948549.68,93948549.68,93948549.68,completed,2024-03-25,2024-04-21,2025-03-25,2024-11-07,100.0,27.6822,76.755,REAL_MPLADS
PRJ-2026-1021,Healthcare Work 1022,Construction and development of healthcare facilities.,511,510,15,510,510,Healthcare,107004592.74,107004592.74,107004592.74,101654363.1,ongoing,2024-02-23,2024-03-17,2025-02-22,,7.75,17.8298,87.8249,REAL_MPLADS
PRJ-2026-1022,Healthcare Work 1023,Construction and development of healthcare facilities.,511,510,15,510,510,Healthcare,89900942.37000002,89900942.37000002,89900942.37000002,89900942.37000002,completed,2024-04-21,2024-05-02,2025-04-21,2024-11-18,100.0,21.2531,72.0416,REAL_MPLADS
PRJ-2026-1023,Education Work 1024,Construction and development of education facilities.,512,511,15,511,511,Education,103094740.55,103094740.55,0.0,0.0,ongoing,2024-02-20,2024-03-04,2025-02-19,,4.02,24.3924,78.8746,REAL_MPLADS
PRJ-2026-1024,Infrastructure Work 1025,Construction and development of infrastructure facilities.,512,511,15,511,511,Infrastructure,64661199.260000005,64661199.260000005,64661199.260000005,64661199.260000005,completed,2024-01-28,2024-02-11,2025-01-27,2024-08-29,100.0,20.2657,74.0358,REAL_MPLADS
PRJ-2026-1025,Education Work 1026,Construction and development of education facilities.,513,512,15,512,512,Education,52170363.21,52170363.21,0.0,0.0,recommended,2024-04-18,,2025-04-18,,0.0,27.523,72.091,REAL_MPLADS
PRJ-2026-1026,Healthcare Work 1027,Construction and development of healthcare facilities.,513,512,15,512,512,Healthcare,116166761.13999999,116166761.13999999,0.0,0.0,sanctioned,2024-04-11,2024-04-29,2025-04-11,,0.0,27.5803,75.3889,REAL_MPLADS
PRJ-2026-1027,Water & Sanitation Work 1028,Construction and development of water & sanitation facilities.,514,513,15,513,513,Water & Sanitation,64029062.4,64029062.4,44820343.68,29742780.07,stalled,2024-04-07,2024-05-07,2025-04-07,,66.36,20.779,83.4155,REAL_MPLADS
PRJ-2026-1028,Healthcare Work 1029,Construction and development of healthcare facilities.,514,513,15,513,513,Healthcare,82970937.6,82970937.6,0.0,0.0,sanctioned,2024-01-18,2024-02-02,2025-01-17,,0.0,18.369,84.1647,REAL_MPLADS
PRJ-2026-1029,Roads & Pathways Work 1030,Construction and development of roads & pathways facilities.,515,514,15,514,514,Roads & Pathways,44259205.74,44259205.74,0.0,0.0,sanctioned,2024-02-04,2024-02-25,2025-02-03,,0.0,21.1495,87.6825,REAL_MPLADS
PRJ-2026-1030,Education Work 1031,Construction and development of education facilities.,515,514,15,514,514,Education,102740794.25999999,102740794.25999999,102740794.25999999,102740794.25999999,completed,2024-01-31,2024-02-20,2025-01-30,2024-09-07,100.0,25.7117,85.0968,REAL_MPLADS
PRJ-2026-1031,Roads & Pathways Work 1032,Construction and development of roads & pathways facilities.,516,515,23,515,515,Roads & Pathways,64732780.85,64732780.85,45312946.595,32051603.62,ongoing,2024-03-08,2024-04-03,2025-03-08,,68.39,23.7078,85.1418,REAL_MPLADS
PRJ-2026-1032,Roads & Pathways Work 1033,Construction and development of roads & pathways facilities.,516,515,23,515,515,Roads & Pathways,82267219.15,82267219.15,82267219.15,82267219.15,completed,2024-03-06,2024-03-25,2025-03-06,2024-10-11,100.0,25.8886,86.9475,REAL_MPLADS
PRJ-2026-1033,Healthcare Work 1034,Construction and development of healthcare facilities.,517,516,7,516,516,Healthcare,98204771.46,98204771.46,0.0,0.0,sanctioned,2024-01-22,2024-02-13,2025-01-21,,0.0,17.6074,83.2967,REAL_MPLADS
PRJ-2026-1034,Infrastructure Work 1035,Construction and development of infrastructure facilities.,517,516,7,516,516,Infrastructure,48795228.54000001,48795228.54000001,48795228.54000001,48795228.54000001,completed,2024-02-09,2024-03-09,2025-02-08,2024-09-25,100.0,17.8506,78.4388,REAL_MPLADS
PRJ-2026-1035,Healthcare Work 1036,Construction and development of healthcare facilities.,518,517,5,517,517,Healthcare,66678920.1,66678920.1,0.0,0.0,recommended,2024-01-21,,2025-01-20,,0.0,17.3098,77.4453,REAL_MPLADS
PRJ-2026-1036,Roads & Pathways Work 1037,Construction and development of roads & pathways facilities.,518,517,5,517,517,Roads & Pathways,80321079.9,80321079.9,56224755.93,10115671.85,ongoing,2024-04-02,2024-04-26,2025-04-02,,16.55,17.2634,84.0669,REAL_MPLADS
PRJ-2026-1037,Roads & Pathways Work 1038,Construction and development of roads & pathways facilities.,519,518,12,518,518,Roads & Pathways,100008432.51,100008432.51,0.0,0.0,stalled,2024-02-04,2024-02-28,2025-02-03,,24.51,23.9302,76.3494,REAL_MPLADS
PRJ-2026-1038,Infrastructure Work 1039,Construction and development of infrastructure facilities.,519,518,12,518,518,Infrastructure,46991567.489999995,46991567.489999995,46991567.489999995,46991567.489999995,completed,2024-01-24,2024-02-09,2025-01-23,2024-08-27,100.0,22.6004,82.9034,REAL_MPLADS
PRJ-2026-1039,Infrastructure Work 1040,Construction and development of infrastructure facilities.,520,519,5,519,519,Infrastructure,47745616.84,47745616.84,33421931.788,18305192.04,stalled,2024-03-19,2024-03-31,2025-03-19,,54.77,27.5489,77.2072,REAL_MPLADS
PRJ-2026-1040,Healthcare Work 1041,Construction and development of healthcare facilities.,520,519,5,519,519,Healthcare,99254383.16,99254383.16,99254383.16,99254383.16,completed,2024-03-14,2024-03-24,2025-03-14,2024-10-10,100.0,22.7715,79.7913,REAL_MPLADS
PRJ-2026-1041,Roads & Pathways Work 1042,Construction and development of roads & pathways facilities.,521,520,15,520,520,Roads & Pathways,109777411.97,109777411.97,109777411.97,109777411.97,completed,2024-03-02,2024-03-24,2025-03-02,2024-10-10,100.0,24.9905,81.2885,REAL_MPLADS
PRJ-2026-1042,Roads & Pathways Work 1043,Construction and development of roads & pathways facilities.,521,520,15,520,520,Roads & Pathways,52762518.140000015,52762518.140000015,0.0,0.0,sanctioned,2024-02-07,2024-02-26,2025-02-06,,0.0,22.581,84.7812,REAL_MPLADS
